,timesteps,units,numerical units,dropout,learning_rate,cnn_filter,cnn_kernel,cnn_pool,f1_score,threshold,best_report,confusion_matrix
306,20,64,8,0.2,0.0005,128,2,2,0.4788306451612903,0.5,"{'0': {'precision': 0.35714285714285715, 'recall': 0.2777777777777778, 'f1-score': 0.3125, 'support': 18.0}, '1': {'precision': 0.6060606060606061, 'recall': 0.6896551724137931, 'f1-score': 0.6451612903225806, 'support': 29.0}, 'accuracy': 0.5319148936170213, 'macro avg': {'precision': 0.4816017316017316, 'recall': 0.48371647509578547, 'f1-score': 0.4788306451612903, 'support': 47.0}, 'weighted avg': {'precision': 0.5107304043474257, 'recall': 0.5319148936170213, 'f1-score': 0.5177590940288264, 'support': 47.0}}","[[ 5 13]
 [ 9 20]]"
307,20,64,8,0.2,0.0005,128,2,3,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
308,20,64,8,0.2,0.0005,128,3,2,0.5727272727272728,0.5,"{'0': {'precision': 0.46153846153846156, 'recall': 0.6666666666666666, 'f1-score': 0.5454545454545454, 'support': 18.0}, '1': {'precision': 0.7142857142857143, 'recall': 0.5172413793103449, 'f1-score': 0.6, 'support': 29.0}, 'accuracy': 0.574468085106383, 'macro avg': {'precision': 0.5879120879120879, 'recall': 0.5919540229885057, 'f1-score': 0.5727272727272728, 'support': 47.0}, 'weighted avg': {'precision': 0.6174888940846388, 'recall': 0.574468085106383, 'f1-score': 0.579110251450677, 'support': 47.0}}","[[12  6]
 [14 15]]"
309,20,64,8,0.2,0.0005,128,3,3,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
310,20,64,8,0.2,0.0005,128,5,2,0.3815789473684211,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
311,20,64,8,0.2,0.0005,128,5,3,0.3815789473684211,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
312,20,64,8,0.5,0.001,64,2,2,0.5927952576379389,0.5,"{'0': {'precision': 0.48, 'recall': 0.6666666666666666, 'f1-score': 0.5581395348837209, 'support': 18.0}, '1': {'precision': 0.7272727272727273, 'recall': 0.5517241379310345, 'f1-score': 0.6274509803921569, 'support': 29.0}, 'accuracy': 0.5957446808510638, 'macro avg': {'precision': 0.6036363636363636, 'recall': 0.6091954022988506, 'f1-score': 0.5927952576379389, 'support': 47.0}, 'weighted avg': {'precision': 0.6325725338491296, 'recall': 0.5957446808510638, 'f1-score': 0.6009061714740325, 'support': 47.0}}","[[12  6]
 [13 16]]"
313,20,64,8,0.5,0.001,64,2,3,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
314,20,64,8,0.5,0.001,64,3,2,0.3815789473684211,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
315,20,64,8,0.5,0.001,64,3,3,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
316,20,64,8,0.5,0.001,64,5,2,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
317,20,64,8,0.5,0.001,64,5,3,0.38452380952380955,0.5,"{'0': {'precision': 0.16666666666666666, 'recall': 0.05555555555555555, 'f1-score': 0.08333333333333333, 'support': 18.0}, '1': {'precision': 0.5853658536585366, 'recall': 0.8275862068965517, 'f1-score': 0.6857142857142857, 'support': 29.0}, 'accuracy': 0.5319148936170213, 'macro avg': {'precision': 0.3760162601626016, 'recall': 0.44157088122605365, 'f1-score': 0.38452380952380955, 'support': 47.0}, 'weighted avg': {'precision': 0.4250129735339906, 'recall': 0.5319148936170213, 'f1-score': 0.45501519756838904, 'support': 47.0}}","[[ 1 17]
 [ 5 24]]"
318,20,64,8,0.5,0.001,128,2,2,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
319,20,64,8,0.5,0.001,128,2,3,0.3907407407407407,0.5,"{'0': {'precision': 0.3611111111111111, 'recall': 0.7222222222222222, 'f1-score': 0.48148148148148145, 'support': 18.0}, '1': {'precision': 0.5454545454545454, 'recall': 0.20689655172413793, 'f1-score': 0.3, 'support': 29.0}, 'accuracy': 0.40425531914893614, 'macro avg': {'precision': 0.4532828282828283, 'recall': 0.46455938697318006, 'f1-score': 0.3907407407407407, 'support': 47.0}, 'weighted avg': {'precision': 0.47485493230174075, 'recall': 0.40425531914893614, 'f1-score': 0.3695035460992908, 'support': 47.0}}","[[13  5]
 [23  6]]"
320,20,64,8,0.5,0.001,128,3,2,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
321,20,64,8,0.5,0.001,128,3,3,0.27692307692307694,0.5,"{'0': {'precision': 0.3829787234042553, 'recall': 1.0, 'f1-score': 0.5538461538461539, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3829787234042553, 'macro avg': {'precision': 0.19148936170212766, 'recall': 0.5, 'f1-score': 0.27692307692307694, 'support': 47.0}, 'weighted avg': {'precision': 0.1466727025803531, 'recall': 0.3829787234042553, 'f1-score': 0.21211129296235678, 'support': 47.0}}","[[18  0]
 [29  0]]"
322,20,64,8,0.5,0.001,128,5,2,0.27692307692307694,0.5,"{'0': {'precision': 0.3829787234042553, 'recall': 1.0, 'f1-score': 0.5538461538461539, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3829787234042553, 'macro avg': {'precision': 0.19148936170212766, 'recall': 0.5, 'f1-score': 0.27692307692307694, 'support': 47.0}, 'weighted avg': {'precision': 0.1466727025803531, 'recall': 0.3829787234042553, 'f1-score': 0.21211129296235678, 'support': 47.0}}","[[18  0]
 [29  0]]"
323,20,64,8,0.5,0.001,128,5,3,0.3815789473684211,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
324,20,64,8,0.5,0.0005,64,2,2,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
325,20,64,8,0.5,0.0005,64,2,3,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
326,20,64,8,0.5,0.0005,64,3,2,0.27692307692307694,0.5,"{'0': {'precision': 0.3829787234042553, 'recall': 1.0, 'f1-score': 0.5538461538461539, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3829787234042553, 'macro avg': {'precision': 0.19148936170212766, 'recall': 0.5, 'f1-score': 0.27692307692307694, 'support': 47.0}, 'weighted avg': {'precision': 0.1466727025803531, 'recall': 0.3829787234042553, 'f1-score': 0.21211129296235678, 'support': 47.0}}","[[18  0]
 [29  0]]"
327,20,64,8,0.5,0.0005,64,3,3,0.37333333333333335,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6086956521739131, 'recall': 0.9655172413793104, 'f1-score': 0.7466666666666667, 'support': 29.0}, 'accuracy': 0.5957446808510638, 'macro avg': {'precision': 0.30434782608695654, 'recall': 0.4827586206896552, 'f1-score': 0.37333333333333335, 'support': 47.0}, 'weighted avg': {'precision': 0.37557816836262725, 'recall': 0.5957446808510638, 'f1-score': 0.4607092198581561, 'support': 47.0}}","[[ 0 18]
 [ 1 28]]"
328,20,64,8,0.5,0.0005,64,5,2,0.5265567765567765,0.5,"{'0': {'precision': 0.4166666666666667, 'recall': 0.5555555555555556, 'f1-score': 0.47619047619047616, 'support': 18.0}, '1': {'precision': 0.6521739130434783, 'recall': 0.5172413793103449, 'f1-score': 0.5769230769230769, 'support': 29.0}, 'accuracy': 0.5319148936170213, 'macro avg': {'precision': 0.5344202898550725, 'recall': 0.5363984674329503, 'f1-score': 0.5265567765567765, 'support': 47.0}, 'weighted avg': {'precision': 0.5619796484736356, 'recall': 0.5319148936170213, 'f1-score': 0.538344634089315, 'support': 47.0}}","[[10  8]
 [14 15]]"
329,20,64,8,0.5,0.0005,64,5,3,0.27692307692307694,0.5,"{'0': {'precision': 0.3829787234042553, 'recall': 1.0, 'f1-score': 0.5538461538461539, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3829787234042553, 'macro avg': {'precision': 0.19148936170212766, 'recall': 0.5, 'f1-score': 0.27692307692307694, 'support': 47.0}, 'weighted avg': {'precision': 0.1466727025803531, 'recall': 0.3829787234042553, 'f1-score': 0.21211129296235678, 'support': 47.0}}","[[18  0]
 [29  0]]"
330,20,64,8,0.5,0.0005,128,2,2,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
331,20,64,8,0.5,0.0005,128,2,3,0.3815789473684211,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
332,20,64,8,0.5,0.0005,128,3,2,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
333,20,64,8,0.5,0.0005,128,3,3,0.4592728946157386,0.5,"{'0': {'precision': 0.4, 'recall': 0.7777777777777778, 'f1-score': 0.5283018867924528, 'support': 18.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.27586206896551724, 'f1-score': 0.3902439024390244, 'support': 29.0}, 'accuracy': 0.46808510638297873, 'macro avg': {'precision': 0.5333333333333333, 'recall': 0.5268199233716475, 'f1-score': 0.4592728946157386, 'support': 47.0}, 'weighted avg': {'precision': 0.5645390070921985, 'recall': 0.46808510638297873, 'f1-score': 0.44311717304246506, 'support': 47.0}}","[[14  4]
 [21  8]]"
334,20,64,8,0.5,0.0005,128,5,2,0.3815789473684211,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
335,20,64,8,0.5,0.0005,128,5,3,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
336,20,64,16,0.2,0.001,64,2,2,0.5212962962962963,0.5,"{'0': {'precision': 0.4090909090909091, 'recall': 0.5, 'f1-score': 0.45, 'support': 18.0}, '1': {'precision': 0.64, 'recall': 0.5517241379310345, 'f1-score': 0.5925925925925926, 'support': 29.0}, 'accuracy': 0.5319148936170213, 'macro avg': {'precision': 0.5245454545454545, 'recall': 0.5258620689655172, 'f1-score': 0.5212962962962963, 'support': 47.0}, 'weighted avg': {'precision': 0.5515667311411991, 'recall': 0.5319148936170213, 'f1-score': 0.5379826635145784, 'support': 47.0}}","[[ 9  9]
 [13 16]]"
337,20,64,16,0.2,0.001,64,2,3,0.27692307692307694,0.5,"{'0': {'precision': 0.3829787234042553, 'recall': 1.0, 'f1-score': 0.5538461538461539, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3829787234042553, 'macro avg': {'precision': 0.19148936170212766, 'recall': 0.5, 'f1-score': 0.27692307692307694, 'support': 47.0}, 'weighted avg': {'precision': 0.1466727025803531, 'recall': 0.3829787234042553, 'f1-score': 0.21211129296235678, 'support': 47.0}}","[[18  0]
 [29  0]]"
338,20,64,16,0.2,0.001,64,3,2,0.4283783783783784,0.5,"{'0': {'precision': 0.5, 'recall': 0.05555555555555555, 'f1-score': 0.1, 'support': 18.0}, '1': {'precision': 0.6222222222222222, 'recall': 0.9655172413793104, 'f1-score': 0.7567567567567568, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.5611111111111111, 'recall': 0.5105363984674329, 'f1-score': 0.4283783783783784, 'support': 47.0}, 'weighted avg': {'precision': 0.5754137115839243, 'recall': 0.6170212765957447, 'f1-score': 0.505232892466935, 'support': 47.0}}","[[ 1 17]
 [ 1 28]]"
339,20,64,16,0.2,0.001,64,3,3,0.265625,0.5,"{'0': {'precision': 0.3695652173913043, 'recall': 0.9444444444444444, 'f1-score': 0.53125, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3617021276595745, 'macro avg': {'precision': 0.18478260869565216, 'recall': 0.4722222222222222, 'f1-score': 0.265625, 'support': 47.0}, 'weighted avg': {'precision': 0.14153561517113783, 'recall': 0.3617021276595745, 'f1-score': 0.20345744680851063, 'support': 47.0}}","[[17  1]
 [29  0]]"
340,20,64,16,0.2,0.001,64,5,2,0.27692307692307694,0.5,"{'0': {'precision': 0.3829787234042553, 'recall': 1.0, 'f1-score': 0.5538461538461539, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3829787234042553, 'macro avg': {'precision': 0.19148936170212766, 'recall': 0.5, 'f1-score': 0.27692307692307694, 'support': 47.0}, 'weighted avg': {'precision': 0.1466727025803531, 'recall': 0.3829787234042553, 'f1-score': 0.21211129296235678, 'support': 47.0}}","[[18  0]
 [29  0]]"
341,20,64,16,0.2,0.001,64,5,3,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
342,20,64,16,0.2,0.001,128,2,2,0.39836149513568864,0.5,"{'0': {'precision': 0.23076923076923078, 'recall': 0.16666666666666666, 'f1-score': 0.1935483870967742, 'support': 18.0}, '1': {'precision': 0.5588235294117647, 'recall': 0.6551724137931034, 'f1-score': 0.6031746031746031, 'support': 29.0}, 'accuracy': 0.46808510638297873, 'macro avg': {'precision': 0.3947963800904978, 'recall': 0.410919540229885, 'f1-score': 0.39836149513568864, 'support': 47.0}, 'weighted avg': {'precision': 0.4331857129103687, 'recall': 0.46808510638297873, 'f1-score': 0.44629647786820054, 'support': 47.0}}","[[ 3 15]
 [10 19]]"
